timestamp,model_name,preset,reviews_subset,sequence_length,batch_size,epochs,learning_rate,layer_architecture,callback_strategy,test_loss,test_accuracy,negative_precision,negative_recall,negative_f1_score,negative_support,positive_precision,positive_recall,positive_f1_score,positive_support,macro_avg_precision,macro_avg_recall,macro_avg_f1_score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1_score,true_negative,false_positive,false_negative,true_positive,duration
2025-12-09 18:28:10.232421,distil_bert_base_en_uncased-arch1-lr3e-05-call1-on-en--1,distil_bert_base_en_uncased,229102,128,32,10,3e-05,1,1,0.2296356409788131,0.9103487133979796,0.8866589899654549,0.940991620111732,0.9130177013635978,11456.0,0.9371338231191296,0.8797031863814928,0.9075108069164264,11455.0,0.9118964065422922,0.9103474032466125,0.910264254140012,0.911895305000824,0.9103487407795382,0.9102643743201536,10780,676,1378,10077,0:32:16
2025-12-14 20:02:53.325146,distil_bert_base_en_uncased-arch1-lr3e-05-call1-on-en--1,distil_bert_base_en_uncased,229102,256,32,10,3e-05,1,1,0.1920510828495025,0.9291170239448548,0.9187393526405452,0.9415153631284916,0.9299879289532678,11456.0,0.9400232745501744,0.9167175905718028,0.9282241668876514,11455.0,0.92938131359536,0.9291164768501472,0.9291060479204596,0.9293808491040256,0.9291170180262756,0.9291060864120588,10786,670,954,10501,1:11:30
2025-12-15 14:25:02.238112,distil_bert_base_en_uncased-arch1-lr3e-05-call1-on-en--1,distil_bert_base_en_uncased,229102,512,32,10,3e-05,1,1,0.1878799945116043,0.9291170239448547,0.9025548640681297,0.9621159217877095,0.931384147371979,11456.0,0.9594354612580615,0.8961152335224792,0.9266949535072673,11455.0,0.9309951626630956,0.9291155776550943,0.9290395504396232,0.9309939213249352,0.9291170180262756,0.9290396527746121,11022,434,1190,10265,2:07:24
